Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,AVGO,ADBE,NFLX,ORCL,CSCO,INTC,AMD,QCOM,DIS,KO,PEP,PG,JNJ,MRK,ABBV,UNH,HD,WMT,COST,XOM,CVX,JPM,V,MA,BRK-B
2020-08-06,487004939529.375,1637261078688.4688,51087633022.46094,80768509920.0,6971332354.545593,,19208334020.631348,13238321343.956543,222617312410.77734,22451192444.48401,169636623116.1328,201699268346.8955,206568205593.60742,101802744299.83594,125305658114.55469,236399598249.0625,203947483156.26367,189443184851.07422,329080999401.65625,388472594313.1289,195208307548.02344,163370308118.05664,298462521839.84375,289712817148.4375,122009824423.82812,151579603362.06055,184615960523.23047,164997286003.1289,296348629936.34375,436387643622.4922,330489952499.4844,498046902139.5586
2020-08-07,475075960312.1875,1607974195471.6719,50876256234.61914,79327449986.32617,6887692551.612854,,18732890399.549805,13108414842.844116,215642993966.61133,21818335302.36206,169483191460.5498,200263685735.26367,204271581734.4297,99618991923.72656,122135222304.0,234791288406.9375,205322022604.43945,190670263659.66797,331163938293.84375,391237063314.2578,195533420550.20312,163987995908.33984,301285020919.9219,292154268554.6875,122594636884.76562,150519948456.90918,183674300528.12988,162079043087.25586,302870492350.15625,431096624874.0703,328367679705.3867,508992388763.77734
2020-08-10,481981093757.65625,1575963069184.0,50839491226.91406,78844092986.08008,6866474976.539612,,18292650340.448242,13165927922.659424,212630698402.37988,21317784008.51111,168593271469.6494,201530372485.1045,209332662041.5703,96554694523.61719,120002792783.36133,232731241146.35938,204978395935.29688,189610506042.48047,333384682028.28906,389736336649.14844,195267957632.41406,163034986118.50977,303252223400.3906,295477621416.0156,124396247009.27734,150118160000.0,188198505217.93652,167550144803.98145,306710475021.8125,432040648049.22656,323222247355.8281,516656558848.9336
2020-08-11,467647040000.0,1539108651648.375,50338582963.74463,77153833865.26758,6672750234.603882,,17722942928.75537,13032000246.681152,208764599737.917,20592314118.47046,166537261531.4502,199250326671.31348,204952061075.2334,90261732035.50781,122789620942.08398,235803265150.79688,205880434375.82422,188411321191.40625,331221757946.59766,386945553910.85156,195267957632.41406,163546788420.33984,299878513199.21875,295681972841.7969,122811588317.8711,146775820086.18164,190143503224.77344,167344743962.53027,316401844358.90625,434192203494.4922,328888250440.6992,516744672901.15625
2020-08-12,483188964474.53125,1583076678464.1875,51254749730.12109,79196716905.63281,7035753993.988037,,20048838062.939453,13418499434.85498,213623593810.77734,20968940975.67859,166230386514.19922,203092618939.68164,209205061011.2334,96989099960.10938,130642378775.04199,238152421050.35938,208028154311.82422,192148324255.3711,336765765923.91797,394027846052.5547,199539658699.0625,168558912485.60352,306264772279.2969,302844907158.2031,124405681557.61719,148687626551.7578,186422656407.09668,169398738130.90234,313719964616.75,436321783098.6328,327977282203.8281,509519940749.15625
2020-08-13,491740224634.53125,1579368488495.7656,51568068148.87793,79166160293.14453,7037444901.46637,,20903011801.10254,13248778546.507324,215858834430.083,21227375124.34851,165770091547.4502,180376657053.0547,206525682732.7666,96085068719.34375,127957099388.16797,236652585541.64062,207813385595.38477,192566648510.7422,337561294992.7422,389657355264.0,201615178505.3047,167094100393.94336,305552020279.2969,302930967138.6719,124367954158.93555,148219612189.69727,181856160385.93652,167718192267.2744,311982833473.84375,433775064510.21094,326535753405.91406,506346013402.90625
2020-08-14,491301968636.875,1580881995359.5312,51199548767.700195,78840584860.73438,7111860079.76532,,21286126314.85742,13184429009.155884,214698053346.84277,21286913092.538208,166322454872.417,179447745920.0,207929164275.21484,95451084184.54688,128329421930.23535,235875535417.15625,208114065075.56055,191813660595.70312,335870772012.28906,390289246518.83203,201470377041.6797,167782382998.05664,307623774800.78125,301737122871.09375,125075394158.93555,148475690181.03027,182659534387.4834,168709647205.1416,312104740269.125,431711345429.9297,327146385322.4297,503911722886.4258
2020-08-17,490019266564.6875,1591325389023.9062,51616674208.256836,79701864026.49023,7587254934.310913,,23670823424.75537,13284975257.155884,216607110646.5459,21272359180.0542,165678034895.31738,177716603603.63184,208099288166.39258,96766025687.67188,126569323559.68066,233779339236.625,207083152296.52734,192315645446.77734,336865192832.0,392263861494.83203,204559526389.8672,170041363182.2832,304592200640.625,310007874296.875,127905154158.93555,150100495267.2119,180291719843.61328,169493905579.31152,303876205972.71875,437836608647.15625,330580044230.6133,493714145027.8125
2020-08-18,494102501120.0,1600482296080.4219,52938992546.26953,82959651381.83789,7540361137.390137,,24334278121.22461,13217406938.85498,222329525126.14844,21692205319.62439,169329759804.9668,177252148037.1045,206908453375.9629,95873746512.65625,126400081345.27734,232966167765.73438,207985190737.0547,192580584851.07422,339376130059.33984,395159939355.4453,204076841980.0703,168805987601.7168,301075945839.84375,306523200000.0,127065652071.5332,150449303000.0,179403795438.19336,163630616169.25488,299640043654.90625,436914527813.3672,331350849408.0,497569109806.83594
2020-08-19,494722453128.59375,1586936138287.7656,52576052525.390625,81657089791.06055,7465177631.378174,,24223896397.100586,13240332698.49646,221610027638.14844,21368499792.32141,172459814744.417,176787692470.57715,205547494694.35547,95204523695.34375,125283096503.04199,230888046045.1797,203474982148.61523,190265875744.6289,337536447749.40234,395949793380.5742,205211152272.75,169600155694.2832,299735968599.6094,304221571445.3125,124896170124.51172,150515528905.15137,177416522229.41992,161315180578.05664,300341001914.9375,441261523386.6328,332752327253.21484,495466086561.25
2020-08-20,505700154236.09375,1623866306224.1406,53655075864.0,82580980204.8164,7466714873.313904,,25813866638.97754,13225048858.735474,229510110641.917,21958137652.0813,169575248112.68262,178645514736.68652,209119999065.64453,97176944907.39844,124854357020.16797,231520514276.625,203389071384.8789,190642369702.14844,340221429484.28906,398661594733.72266,205211152272.75,168011806044.5664,297768766119.1406,301876945722.65625,123160591043.70117,150502283724.1211,174710457681.80664,158364858984.22656,296744832833.84375,448199088731.2969,337677555737.7422,492249585441.09375
2020-08-21,531760124792.96875,1612060791024.3281,53674000176.75781,82264163621.3086,7800352678.29895,,26434765681.838867,13272908664.130371,226987068099.76855,21711609414.71057,169360441453.6494,178392170944.0,209587831654.4297,98397968415.5625,127494504576.0,230291726733.6875,203088391904.70312,190279833361.8164,341688213470.5156,402189563849.16797,205090471522.01562,167411770323.88672,298538564960.9375,304619541416.0156,124160437274.16992,152153579172.36328,173399700609.93652,158869035257.83008,296592443526.90625,448155204048.5625,337457321322.78516,495467293780.8906
2020-08-24,538120104964.6875,1617131102528.1875,53989493572.43701,82833679874.32617,7822953829.76532,,25973378398.123047,13432979346.485596,228464429834.31445,21557254834.84607,171876758064.68262,178096611239.26367,208992414259.21484,97540909608.32812,130777774268.16797,236164671629.6875,206052255903.29688,191925215148.92578,344348310027.33984,400583542061.7422,206152381082.8828,166794082533.60352,293501766759.7656,308405360000.0,123877465592.04102,151941656275.8789,178515871032.77344,162827680906.2832,304942861367.25,453160804860.4219,344004262067.4844,507746699057.6172
2020-08-25,533705511687.8125,1638169159712.0938,54663619325.100586,83811162826.04297,7841250000.0,,26091239126.737305,13519045682.85498,232364108561.38867,21635313670.28076,172122258078.4834,177167700106.20898,210225788134.39258,101380081971.72656,130822897491.19336,234538301114.35938,205794523612.0879,191451124255.3711,345715667105.4844,400346597906.2969,206779847659.73438,165999900976.45312,296713907080.0781,307738542851.5625,123217176744.38477,152197734267.2119,172850042337.67676,160829681193.25488,306283812864.0,456871104036.7031,348028512140.8711,509449938747.1406
2020-08-26,540963402882.34375,1673585705311.5312,55954345552.978516,86199408960.08203,7855394854.545593,,27765414577.02246,13661017242.77893,253498146937.85156,24146894006.253662,176418414671.31738,178392170944.0,210736143584.01855,100992640011.39844,130924446263.04199,238857173334.9375,206868383580.0879,193082569702.14844,344049991368.3711,400978489161.1289,206441984010.1328,166511703278.2832,293482770480.46875,313976545722.65625,123283207788.08594,152003462629.27246,169171470721.93652,158308842564.11328,301986685522.875,461613229253.3672,351392058969.3867,512618804572.5
2020-08-27,534496525434.53125,1714678103728.1406,55519343997.07568,85151297280.0,7766373825.073242,,28868980944.0,13639702407.826172,244782642230.61133,23209296341.50244,175467119676.9668,178561066805.79102,210098203327.9629,98386234264.54688,130901876043.5127,241658121800.04688,207169063060.26367,192984951489.2578,343602513379.91797,402768787456.01953,207117730605.90625,166423469859.4336,296191233880.8594,310698664292.3125,128876696744.38477,152926246172.36328,168029862846.06348,158551599379.66016,311921868450.53125,463303727531.8594,356377348608.0,518139268884.53125
2020-08-28,533630712952.96875,1732310741600.2812,55851605770.609375,85196375544.2461,8112161688.804626,,27499576265.01465,13868142268.184692,247718189639.5371,23104335227.19458,177615197973.3838,178181059170.15918,214478788070.39258,100440839320.54688,133361504883.19336,244928895930.35938,214041776686.9453,195132339404.29688,344994717701.40234,404506458276.5742,206707446927.92188,166194033348.33984,298757123679.6875,308179751759.5469,132440864687.79785,153813713724.1211,172046668336.12988,159896036201.25488,313201854923.96875,473578404750.77344,366508070596.1719,522179333294.7344
2020-08-31,551727276817.1875,1706732048351.9062,55499920793.75391,86427567038.1211,8252066669.464111,,773897681861.6875,13961852058.64856,246255217269.22266,23354391328.91382,175589869683.8672,178265507101.0547,216690349983.98145,106628131747.94531,134376949561.59668,238296989156.625,212753131616.70312,195299660595.70312,343900832038.8867,403900920932.5547,205790358127.25,169017758578.62305,297027505199.21875,306834176719.5469,131072088095.5957,153500235456.90918,168875495920.12988,156721648926.97168,305339064264.75,465411364794.6328,358569672381.91406,520468008662.4375
2020-09-01,573704012818.75,1719899800560.3281,56365074615.53516,87633704861.22656,8527557061.195374,,737759052974.125,14460158625.50354,253239138381.68555,24544689731.8916,176940084641.5166,177463259810.9453,216009870643.17773,108224854108.05469,137660219253.76465,241332864241.10938,210992001924.61523,192726655307.48438,344015668943.71875,398924892799.98047,203763118339.9297,162787911002.39648,297293598119.1406,307802984178.15625,139322504246.44043,155142705275.8789,166719105774.19336,155134455289.83008,305186674957.8125,468397164708.7031,357278296469.21484,522273327280.0469
2020-09-02,561817766415.625,1753046028127.5312,58502804626.87451,88443393948.36914,8851790744.781494,,694771629222.9375,15082339164.065186,256045166874.31445,24381073877.23523,181144172876.1328,179109954196.41797,222219246656.0,105923697520.21875,138980293031.68066,244657847964.57812,219883561148.79102,198403625696.41797,349816488027.78906,405006700498.27734,209796596276.10938,165805768604.5664,304335591359.375,309159334330.78125,139407459291.87012,158445296172.36328,165704323504.12988,155339858327.77344,309788557661.46875,475268869529.5078,361082342677.5703,529163436222.8906
2020-09-03,516838152327.03125,1644450322896.2344,55589022083.30713,84349870248.41016,8030563542.366028,,632076485094.4375,14160531236.043457,243573877082.31445,23186364382.06775,175221619663.16602,172903184290.15918,214308664179.21484,96906916116.16406,131364470855.68066,240772680062.79688,216833802772.26367,192975878569.03125,344214843099.78906,393738234249.1289,206321303259.39844,162134932537.49023,300524763720.7031,295628223844.3125,136443355718.64258,153782803810.30273,165366073500.38672,153640617604.11328,308813326550.5625,458759183886.77344,344204455731.1289,521197403465.66406
2020-09-04,517180210562.34375,1621368967936.0,53941317731.62207,82512109360.61133,7788082758.903503,,649656584671.25,14597303548.217285,235966397335.5371,22758579285.95935,171017531428.5498,172354280792.73633,212990244582.35547,96284665732.38281,130845467710.72266,238513855102.79688,219239254999.47266,192131253414.16016,343467987500.2578,391210709403.4453,205717957395.4375,162134932537.49023,296504832000.0,290278216171.2344,134829145037.28516,153018975913.81836,165239231765.16016,152987068958.97168,315487555019.96875,449318784636.4219,335365109655.65625,521603594433.2031
2020-09-08,482376584320.78125,1533659934560.2812,51972892267.08252,78886167561.30469,8101983720.64209,,512820559556.09375,14098193053.231934,221667585095.07422,23512495027.941895,169759373123.0332,169337200640.0,208014226220.8037,92386786784.4375,123850188843.5127,246420722690.70117,213955865923.20898,187686602894.35547,338438944528.09375,398805096967.41797,201108373382.6172,159222960423.77344,291990736000.0,289847638728.625,130777567562.35938,149614816172.36328,161433818414.19336,147459892315.88672,304516199209.4375,439351467695.4375,330229667131.8281,520102058257.1367
2020-09-09,501616919680.78125,1598968673743.4844,52767353268.24951,81860698634.6543,8647420743.774414,,568837741244.9062,14479865604.195557,229980172965.62012,23195761908.174316,174761324696.417,169887551063.8711,211033852281.62598,96167261520.65625,128645336139.5127,244878304588.25977,215588121276.79102,189846622338.8711,343940983383.7656,405413038340.1211,204849129317.1172,161711363654.50977,296523828279.2969,298222496463.5469,132137766272.85156,152957156086.18164,160461327475.4834,149439215140.11328,307411433281.84375,448001507159.71875,340000022195.4844,524856422110.84375
